Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,6,14/02/2018 01:06:45,1319839,8,7,1138,1581,677,0,142.25,227.7465696778,1173,0,225.8571428571,430.0986044197,2060.0997545913,11.365022552,94274.2142857143,257278.742130063,984409,58,1319839,188548.428571429,385023.428248142,1060644,3574,1273301,212216.833333333,378526.566731275,984409,45308,0,0,0,0,172,152,6.0613453611,5.3036771909,0,1173,169.9375,319.3627965705,101992.595833333,0,0,0,1,0,0,0,0,0,181.2666666667,142.25,225.8571428571,0,0,0,0,0,0,8,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 04:35:38,18403,1,1,40,166,40,40,40.0,0.0,166,166,166.0,0.0,11193.8270934087,108.6779329457,18403.0,0.0,18403,18403,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,54.3389664729,54.3389664729,40,166,82.0,72.7461339179,5292.0,0,0,0,0,0,0,0,0,1,123.0,40.0,166.0,0,0,0,0,0,0,1,40,1,166,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 03:42:41,429,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,191142.191142191,4662.0046620047,429.0,0.0,429,429,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2331.0023310023,2331.0023310023,33,49,38.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,0,0,0,0,0,0,1,33,1,49,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:48:34,431,2,0,0,0,0,0,0,0,0,0,0,0,0,4640.37123,431,0,431,431,431,431,0,431,431,0,0,0,0,0,0,0,0,0,64,0,4640.37123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:15,6638,2,0,0,0,0,0,0,0,0,0,0,0,0,301.295571,6638,0,6638,6638,6638,6638,0,6638,6638,0,0,0,0,0,0,0,0,0,64,0,301.295571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
37790,6,16/02/2018 01:46:34,2781444,5,3,935,349,935,0,187,418.1447118,349,0,116.3333333,201.4952439,461.6307213,2.876203871,397349.1429,1019638.916,2709395,4,2781444,695361,1342805.186,2709403,35,39744,19872,23106.8354,36211,3533,0,0,0,0,168,104,1.797627419,1.078576452,0,935,142.6666667,318.7557843,101605.25,0,0,0,0,1,0,0,0,0,160.5,187,116.3333333,0,0,0,0,0,0,5,935,3,349,237,211,1,32,0,0,0,0,0,0,0,0,Benign
53,17,15/02/2018 01:50:44,421,1,1,38,70,38,38,38.0,0.0,70,70,70.0,0.0,256532.066508314,4750.593824228,421.0,0.0,421,421,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2375.296912114,2375.296912114,38,70,48.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,73.0,38.0,70.0,0,0,0,0,0,0,1,38,1,70,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 11:52:08,342,3,0,77,0,46,0,25.6666666667,23.4591844132,0,0,0.0,0.0,225146.198830409,8771.9298245614,171.0,197.9898987322,311,31,342,171.0,197.9898987322,311,31,0,0.0,0.0,0,0,1,0,0,0,60,0,8771.9298245614,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 12:56:14,5313074,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,61.9227211968,1.5057196644,759010.571428571,1980894.00141728,5250960,55,62114,20704.6666666667,35537.6934723307,61740,126,5312881,1770960.33333333,3066761.9430178,5312152,355,0,0,0,0,92,92,0.7528598322,0.7528598322,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 05:23:32,274,1,1,38,166,38,38,38.0,0.0,166,166,166.0,0.0,744525.547445255,7299.2700729927,274.0,0.0,274,274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3649.6350364964,3649.6350364964,38,166,80.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,121.0,38.0,166.0,0,0,0,0,0,0,1,38,1,166,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:47:45,41565,2,0,0,0,0,0,0,0,0,0,0,0,0,48.11740647,41565,0,41565,41565,41565,41565,0,41565,41565,0,0,0,0,0,0,0,0,0,64,0,48.11740647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
22,6,14/02/2018 02:15:30,365745,22,22,1976,2665,640,0,89.8181818182,138.0336868351,976,0,121.1363636364,258.6415602914,12689.1686830989,120.3023964784,8505.6976744186,17315.2882180196,85943,5,365404,17400.1904761905,24716.2721959017,85943,210,365738,17416.0952380952,38650.5986110238,168563,14,0,0,0,0,712,712,60.1511982392,60.1511982392,0,976,103.1333333333,203.7484634633,41513.4363636364,0,0,0,1,0,0,0,0,1,105.4772727273,89.8181818182,121.1363636364,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,15/02/2018 11:32:33,3075069,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9755878649,1537534.5,721764.397653763,2047899,1027170,3075069,1537534.5,721764.397653763,2047899,1027170,0,0.0,0.0,0,0,0,0,0,0,120,0,0.9755878649,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,26883,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Slowloris
80,6,16/02/2018 01:45:53,17073,2,0,0,0,0,0,0,0,0,0,0,0,0,117.1440286,17073,0,17073,17073,17073,17073,0,17073,17073,0,0,0,0,0,0,0,0,0,64,0,117.1440286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:56,3050,2,0,0,0,0,0,0,0,0,0,0,0,0,655.7377049,3050,0,3050,3050,3050,3050,0,3050,3050,0,0,0,0,0,0,0,0,0,64,0,655.7377049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,15/02/2018 10:00:04,4992127,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,65.9037720795,1.6025233332,713161.0,1858690.06571115,4927936,40,64191,21397.0,36757.6312076826,63841,115,4991932,1663977.33333333,2881507.85081445,4991256,330,0,0,0,0,92,92,0.8012616666,0.8012616666,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 12:35:48,1293977,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,731.0794550444,9.2737351591,117634.272727273,127267.814695697,257622,43,1293977,215662.833333333,103724.397140531,267553,4692,1048392,262098.0,13431.2879749735,279624,250047,0,0,0,0,152,112,5.4096788428,3.8640563163,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51406,6,16/02/2018 01:47:10,4201691,5,3,935,289,935,0,187,418.1447118,289,0,96.33333333,166.8542278,291.311284,1.90399532,600241.5714,1560788.441,4139579,8,4201691,1050422.75,2059610.773,4139587,21,57814,28907,24289.11793,46082,11732,0,0,0,0,168,104,1.189997075,0.713998245,0,935,136,314.5,98910.25,0,0,0,0,1,0,0,0,0,153,187,96.33333333,0,0,0,0,0,0,5,935,3,289,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:48:14,9459,2,0,0,0,0,0,0,0,0,0,0,0,0,211.4388413,9459,0,9459,9459,9459,9459,0,9459,9459,0,0,0,0,0,0,0,0,0,64,0,211.4388413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
443,6,14/02/2018 12:18:43,5177401,7,9,732,3784,415,0,104.5714285714,157.0752018863,1460,0,420.4444444444,606.0571571872,872.2523134677,3.090353635,345160.066666667,1287939.69395878,4999563,0,177837,29639.5,49324.1825102049,129714,583,5165871,645733.875,1759797.9032015,4999614,0,0,0,0,0,152,192,1.3520297153,1.7383239197,0,1460,265.6470588235,471.3228645494,222145.242647059,0,0,0,1,0,0,0,0,1,282.25,104.5714285714,420.4444444444,0,0,0,0,0,0,7,732,9,3784,8192,62,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 03:41:32,6203420,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,53.0352611946,1.2896112145,886202.857142857,2317360.30520025,6141226,39,62194,20731.3333333333,35641.8831760239,61887,107,6203259,2067753.0,3581006.38474368,6202743,208,0,0,0,0,92,92,0.6448056072,0.6448056072,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:49:29,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,16/02/2018 01:48:14,368,2,0,0,0,0,0,0,0,0,0,0,0,0,5434.782609,368,0,368,368,368,368,0,368,368,0,0,0,0,0,0,0,0,0,64,0,5434.782609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
3128,6,15/02/2018 10:16:13,1002474,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.9950642111,1002474.0,0.0,1002474,1002474,1002474,1002474.0,0.0,1002474,1002474,0,0.0,0.0,0,0,0,0,0,0,80,0,1.9950642111,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
41686,6,16/02/2018 01:45:56,3818854,5,3,935,411,935,0,187,418.1447118,411,0,137,237.2909606,352.4617595,2.094869298,545550.5714,1431266.375,3791314,4,3818854,954713.5,1891089.196,3791319,26,20403,10201.5,14074.96048,20154,249,0,0,0,0,168,104,1.309293312,0.785575987,0,935,149.5555556,324.392552,105230.5278,0,0,0,0,1,0,0,0,0,168.25,187,137,0,0,0,0,0,0,5,935,3,411,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,15/02/2018 10:04:03,54119984,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0369549259,54119984.0,0.0,54119984,54119984,54119984,54119984.0,0.0,54119984,54119984,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0369549259,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 12:38:42,5499015,6,4,599,152,517,0,99.8333333333,205.451129631,152,0,38.0,76.0,136.5699129753,1.8185074963,611001.666666667,1773596.41937956,5340002,3,5499015,1099803.0,2415420.68399244,5420502,23,121709,40569.6666666667,40566.5000010271,81136,3,0,0,0,0,132,92,1.0911044978,0.7274029985,0,517,68.2727272727,155.7825990983,24268.2181818182,0,0,0,1,0,0,0,0,0,75.1,99.8333333333,38.0,0,0,0,0,0,0,6,599,4,152,8192,946,3,20,158990.0,0.0,158990,158990,5340002.0,0.0,5340002,5340002,Benign
21,6,16/02/2018 10:18:44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
80,6,15/02/2018 04:19:19,118643952,19,17,879,2118,434,0,46.2631578947,136.6377376314,706,0,124.5882352941,277.4245525417,25.2604532256,0.3034288676,3389827.2,4607447.64191265,10013797,39,118643952,6591330.66666667,4615074.49376524,10109123,206,113815384,7113461.5,4572475.20800137,10109184,95573,0,0,0,0,404,484,0.1601430134,0.1432858541,0,706,81.0,212.7383630451,45257.6111111111,0,0,0,1,0,0,0,0,0,83.25,46.2631578947,124.5882352941,0,0,0,0,0,0,19,879,17,2118,8192,176,13,20,362894.090909091,887227.615741581,3037986,95301,9983956.63636364,97559.0326379601,10013797,9689820,Benign
34578,6,16/02/2018 01:46:59,4338612,5,3,935,303,935,0,187,418.1447118,303,0,101,174.9371316,285.3447139,1.843907683,619801.7143,1614965.731,4282096,8,4338612,1084653,2131714.031,4282104,25,43930,21965,17226.5354,34146,9784,0,0,0,0,168,104,1.152442302,0.691465381,0,935,137.5555556,315.3847298,99467.52778,0,0,0,0,1,0,0,0,0,154.75,187,101,0,0,0,0,0,0,5,935,3,303,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:48:23,595,2,0,0,0,0,0,0,0,0,0,0,0,0,3361.344538,595,0,595,595,595,595,0,595,595,0,0,0,0,0,0,0,0,0,64,0,3361.344538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
21,6,16/02/2018 10:25:15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
53,17,15/02/2018 01:55:21,468,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,200854.700854701,4273.5042735043,468.0,0.0,468,468,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2136.7521367521,2136.7521367521,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 10:48:53,998,1,1,40,72,40,40,40.0,0.0,72,72,72.0,0.0,112224.448897796,2004.0080160321,998.0,0.0,998,998,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1002.004008016,1002.004008016,40,72,50.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,76.0,40.0,72.0,0,0,0,0,0,0,1,40,1,72,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:15:50,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
443,6,14/02/2018 11:09:39,162,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12345.6790123457,162.0,0.0,162,162,162,162.0,0.0,162,162,0,0.0,0.0,0,0,0,0,0,0,40,0,12345.6790123457,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
40104,6,16/02/2018 01:47:47,4571240,5,3,935,350,935,0,187,418.1447118,350,0,116.6666667,202.0725942,281.1053456,1.75007219,653034.2857,1675751.706,4452681,8,4571240,1142810,2206814.756,4452689,32,77835,38917.5,54651.57601,77562,273,0,0,0,0,168,104,1.093795119,0.656277071,0,935,142.7777778,318.8368618,101656.9444,0,0,0,0,1,0,0,0,0,160.625,187,116.6666667,0,0,0,0,0,0,5,935,3,350,219,211,1,32,0,0,0,0,0,0,0,0,Benign
34278,6,16/02/2018 01:47:59,4267578,5,3,935,339,935,0,187,418.1447118,339,0,113,195.7217413,298.5299859,1.874599597,609654,1575306.492,4181787,8,4267578,1066894.5,2076735.894,4181795,17,58114,29057,38658.94194,56393,1721,0,0,0,0,168,104,1.171624748,0.702974849,0,935,141.5555556,317.9630918,101100.5278,0,0,0,0,1,0,0,0,0,159.25,187,113,0,0,0,0,0,0,5,935,3,339,219,211,1,32,0,0,0,0,0,0,0,0,Benign
53,17,15/02/2018 10:26:16,1033,1,1,36,104,36,36,36.0,0.0,104,104,104.0,0.0,135527.589545015,1936.1084220716,1033.0,0.0,1033,1033,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,968.0542110358,968.0542110358,36,104,58.6666666667,39.2598183049,1541.3333333333,0,0,0,0,0,0,0,0,1,88.0,36.0,104.0,0,0,0,0,0,0,1,36,1,104,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,16/02/2018 10:18:15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
80,6,15/02/2018 09:29:33,6998787,5,3,284,662,284,0,56.8,127.008661122,662,0,220.6666666667,382.2058782035,135.1662795282,1.143055218,999826.714285715,2634064.76947788,6973288,3,6998787,1749696.75,3482609.31385701,6973582,128,6973761,3486880.5,4930524.77045928,6973288,473,0,0,0,0,168,104,0.7144095112,0.4286457067,0,662,105.1111111111,228.9827747039,52433.1111111111,0,0,0,1,0,0,0,0,0,118.25,56.8,220.6666666667,0,0,0,0,0,0,5,284,3,662,26883,219,1,32,476.0,0.0,476,476,6973288.0,0.0,6973288,6973288,DoS attacks-GoldenEye
50038,6,15/02/2018 09:28:12,2501,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,799.6801279488,2501.0,0.0,2501,2501,2501,2501.0,0.0,2501,2501,0,0.0,0.0,0,0,0,0,0,0,40,0,799.6801279488,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,27872,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 12:50:02,2705,1,1,34,79,34,34,34.0,0.0,79,79,79.0,0.0,41774.4916820702,739.3715341959,2705.0,0.0,2705,2705,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,369.685767098,369.685767098,34,79,49.0,25.9807621135,675.0,0,0,0,0,0,0,0,0,1,73.5,34.0,79.0,0,0,0,0,0,0,1,34,1,79,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 04:31:48,4710178,11,21,1013,16723,517,0,92.0909090909,161.9490379999,1410,0,796.3333333333,663.041501969,3765.4627914274,6.7937984509,151941.225806452,749165.430569053,4177663,0,4710178,471017.8,1306999.58427978,4177663,232,509550,25477.5,73212.7996254753,326323,0,0,0,0,0,232,432,2.3353682175,4.4584302334,0,1410,537.4545454545,635.7287201958,404151.005681818,0,0,0,1,0,0,0,0,1,554.25,92.0909090909,796.3333333333,0,0,0,0,0,0,11,1013,21,16723,8192,123,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:54:56,335,1,1,42,170,42,42,42.0,0.0,170,170,170.0,0.0,632835.820895522,5970.1492537314,335.0,0.0,335,335,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2985.0746268657,2985.0746268657,42,170,84.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,127.0,42.0,170.0,0,0,0,0,0,0,1,42,1,170,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
36548,6,16/02/2018 01:45:32,5518772,5,3,935,307,935,0,187,418.1447118,307,0,102.3333333,177.2465326,225.0500655,1.449597845,788396,2061778.196,5463953,8,5518772,1379693,2722896.126,5463961,26,14535,7267.5,6783.275352,12064,2471,0,0,0,0,168,104,0.905998653,0.543599192,0,935,138,315.6497268,99634.75,0,0,0,0,1,0,0,0,0,155.25,187,102.3333333,0,0,0,0,0,0,5,935,3,307,219,211,1,32,0,0,0,0,5463953,0,5463953,5463953,Benign
3389,6,15/02/2018 10:35:42,2457809,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1110.3385169474,6.102996612,175557.785714286,254477.769939561,979399,3,2457809,351115.571428571,414692.820436146,1269364,3,2249638,374939.666666667,296672.649795472,979399,242363,0,0,0,0,172,152,3.2549315264,2.8480650856,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 12:58:37,2889964,9,9,1229,1874,677,0,136.5555555556,214.1209419412,1173,0,208.2222222222,381.2200079278,1073.7157971518,6.2284512887,169997.882352941,246375.051253136,956180,3,2889964,361245.5,384706.894781691,1252537,3,2657289,332161.125,281715.394002243,956180,18924,0,0,0,0,192,204,3.1142256443,3.1142256443,0,1173,163.3157894737,296.3367177594,87815.4502923977,0,0,1,1,0,0,0,1,1,172.3888888889,136.5555555556,208.2222222222,0,0,0,0,0,0,9,1229,9,1874,8192,62856,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
38714,6,16/02/2018 01:47:04,4069099,5,3,935,372,935,0,187,418.1447118,372,0,124,214.7743001,321.2013274,1.966037199,581299.8571,1484626.77,3947775,6,4069099,1017274.75,1953889.956,3947781,49,68430,34215,2549.827053,36018,32412,0,0,0,0,168,104,1.228773249,0.73726395,0,935,145.2222222,320.7030471,102850.4444,0,0,0,0,1,0,0,0,0,163.375,187,124,0,0,0,0,0,0,5,935,3,372,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,16/02/2018 01:48:22,2146,2,0,0,0,0,0,0,0,0,0,0,0,0,931.9664492,2146,0,2146,2146,2146,2146,0,2146,2146,0,0,0,0,0,0,0,0,0,64,0,931.9664492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
53,17,15/02/2018 02:29:07,288042,2,2,84,116,42,42,42.0,0.0,58,58,58.0,0.0,694.3431860631,13.8868637213,96014.0,165485.358152919,287100,375,287475,287475.0,0.0,287475,287475,287667,287667.0,0.0,287667,287667,0,0,0,0,16,16,6.9434318606,6.9434318606,42,58,48.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,60.5,42.0,58.0,0,0,0,0,0,0,2,84,2,116,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 09:26:07,87,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22988.5057471264,87.0,0.0,87,87,87,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0,0,0,40,0,22988.5057471264,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52722,6,16/02/2018 01:47:19,4197789,5,3,935,348,935,0,187,418.1447118,348,0,116,200.9178937,305.6370866,1.905765154,599684.1429,1566995.757,4153215,5,4197789,1049447.25,2069267.11,4153221,48,41255,20627.5,12065.36301,29159,12096,0,0,0,0,168,104,1.191103221,0.714661933,0,935,142.5555556,318.6750348,101553.7778,0,0,0,0,1,0,0,0,0,160.375,187,116,0,0,0,0,0,0,5,935,3,348,237,211,1,32,0,0,0,0,0,0,0,0,Benign
